"Ботанічне","Ботаническое","0,007802008"
"Ботаническое сельское поселение","Ботаническое сельское поселение","0,0362222393"
"Ботар","Ботар","3,43E-05"
"Ботвинівка","Ботвиновка","6,56E-06"
"Ботез","Ботез","2,15E-06"
"Ботей","Ботей","2,38E-06"
"Ботень","Ботень","5,01E-06"
"Ботешть","Ботешти","0,1183106974"
"Ботієве","Ботиево","8,07E-05"
"Ботин","Ботин","0,0083092201"
"Ботінешть","Ботинешть","0,0128708417"
"Ботна","Ботна","1,62E-05"
"Ботнічна затока","Ботнический залив","0,0224043245"
"Бото","Бото","9,89E-06"
"Боторань","Боторань","0,0170364436"
"Боторка","Боторка","5,84E-06"
"Ботороага","Ботороага","0,0039356072"
"Ботороджі","Ботороджи","0,0006397162"
"Ботош","Ботош","0,6578734517"
"Ботошана","Ботошана","3,53E-05"
"Ботошані","Ботошани","1,31E-06"
"Ботошаніца-Міке","Ботошаница-Мике","0,0007530386"
"Ботошешть-Пая","Ботошешти-Пая","0,2443645109"
"Ботсвана","Ботсвана","0,0004800126"
"Ботуш","Ботуш","1,91E-06"
"Ботушел","Ботушел","9,23E-05"
"Ботфалва","Ботфалва","8,34E-07"
"Ботфей","Ботфей","0,3185098469"
"Ботян","Ботян","4,04E-05"
"Боулдер","Боулдер","0,0001516427"
"Боура","Боура","0,0006299805"
"Боурень","Боурень","0,0003985958"
"Боушорі","Боушори","0,0005390824"
"Бофісель","Бофисель","0,0055519925"
"Бофу","Бофу","0,0002829832"
"Боханів","Боханов","1,31E-06"
"Бохит (Богит)","Бохит (Богит)","0,7875890195"
"Бохни","Бохны","3,22E-06"
"Бохня","Бохня","2,26E-06"
"Бохенський повіт","Бохнявский повят","0,0031621732"
"Бохогіна","Бохогина","0,0002631889"
"Бохолт","Бохолт","4,77E-07"
"Бохолц","Бохолц","3,17E-05"
"Бохоники","Бохоники","5,96E-07"
"Бохорел","Бохорел","6,44E-06"
"Бохотін","Бохотин","3,06E-05"
"Боцянівка","Боцановка","3,08E-05"
"Боцань","Боцань","0,0089909779"
"Боциркань","Боциркань","0,0370577746"
"Боцирлеу","Боцирлеу","0,0298717823"
"Боцманів","Боцманов","2,24E-05"
"Боцоая","Боцоая","9,20E-05"
"Бочаниця","Бочаница","5,65E-05"
"Бочень","Бочень","0,0005822035"
"Бочечки","Бочечки","6,08E-06"
"Бочешть","Бочешти","0,6708255902"
"Бочикоєл","Бочикоел","7,43E-05"
"Бочка","Бочка","1,62E-05"
"Бочки","Бочки","1,55E-06"
"Бочкова","Бочкова","0,0006123627"
"Бочкове","Бочково","3,58E-06"
"Бочківці","Бочковцы","0,000204584"
"Бочманівка","Бочмановка","8,04E-05"
"Бочанівка","Бочнановка","0,716392654"
"Бош","Бош","0,0014121355"
"Бошам","Бошам","2,26E-06"
"Бошівка","Бошевка","0,1004970446"
"Бошилчешть","Бошилчешть","0,2411760507"
"Бошнягу","Бошнягу","0,0003349654"
"Бошород","Бошород","2,38E-07"
"Бошотень","Бошотень","2,90E-05"
"Боштень","Боштени","0,0143621629"
"Боей-Безен","Боэй-Безен","0,0025674762"
"Боен-ан-Вермандуа","Боэн-ан-Вермандуа","0,0006092877"
"Бою","Бою","5,34E-05"
"Бою-де-Жос","Бою-де-Жос","0,000540571"
"Бою-де-Сус","Бою-де-Сус","1,30E-05"
"Бою-Маре","Бою-Маре","0,0001200475"
"Боя","Боя","0,0243677059"
"Боя-Бирзій","Боя-Бырзий","0,8140670211"
"Боян","Боян","0,0595486723"
"Боянець","Боянец","7,15E-07"
"Боянецька сільська рада","Боянецкий сельский совет","0,0001549747"
"Бояничі","Бояничи","7,75E-06"
"Боянівка","Бояновка","2,17E-05"
"Бояново","Бояново","9,66E-06"
"Бояну-Маре","Бояну-Маре","0,0013687562"
"Боянчук","Боянчук","1,24E-05"
"Бояни","Бояны","5,25E-06"
"Боярка","Боярка","1,13E-05"
"Бояро-Лежачі","Бояро-Лежачи","4,83E-05"
"Боярівка","Бояровка","7,37E-05"
"Боярський","Боярский","8,44E-05"
"Бояри","Бояры","1,91E-06"
"БР1","БР1","0,0163860653"
"Брабець","Брабец","4,05E-06"
"Брабова","Брабова","2,52E-05"
"Браво","Браво","5,84E-06"
"Брага","Брага","3,93E-06"
"Брагадіру","Брагадиру","0,0018554198"
"Браганса","Браганса","0,0014053251"
"Брагинка","Брагинка","1,19E-07"
"Брагинівка","Брагиновка","0,0006464936"
"Брагиновка","Брагиновка","4,48E-05"
"Брагінський район","Брагинский район","0,0001230297"
"Брагинці","Брагинцы",0
"Брад","Брад","7,25E-05"
"Брадське","Брадское","5,89E-05"
"Браду","Браду","2,50E-06"
"Браду-Клокотіч","Браду-Клокотич","0,0005013528"
"Брадулова","Брадулова","8,45E-05"
"Брадьянкур","Брадьянкур","0,0014444577"
"Браженець","Браженец","3,10E-06"
"Браженка","Браженка","1,79E-06"
"Бражине","Бражино","1,07E-06"
"Бражинці","Бражинцы",0
"Бражківка","Бражковка","1,67E-06"
"Бражники","Бражники","2,38E-07"
"Браззавіль","Браззавиль","0,0001114652"
"Бразій","Бразий","6,56E-06"
"Бразій-де-Жос","Бразий-де-Жос","0,0010685244"
"Бразій-де-Сус","Бразий-де-Сус","0,0002961364"
"Бразилія","Бразилиа","0,0384681933"
"Бразолове","Бразолово","1,91E-06"
"Бразь","Бразь","0,000219839"
"Браїла","Браила","1,72E-05"
"Браїлки","Браилки","0,001148727"
"Браїлів","Браилов","3,33E-05"
"Браїлівка","Браиловка","0,0045121345"
"Браиловский сахарный завод","Браиловский сахарный завод","0,0867739828"
"Брайляна","Брайляна","2,98E-06"
"Брайнігерберг","Брайнигерберг","1,50E-05"
"Бретенбак","Брайтенбах","0,1748837918"
"Брайтон","Брайтон","1,19E-07"
"Брактюї","Брактюи","2,09E-05"
"Браллер","Браллер","0,2335978948"
"Бралоштіца","Бралоштица","0,0067498492"
"Брамвак","Брамвак","0,0006004496"
"Брамето","Брамето","8,34E-05"
"Бран","Бран","6,79E-06"
"Бранвіль-Аг","Бранвиль-Аг","0,0245781107"
"Бранденбург","Бранденбург","7,96E-05"
"Брандіс-над-Лабем-Стара-Болеслав","Брандис-над-Лабем-Стара-Болеслав","0,0031916626"
"Бранец","Бранец","0,000948341"
"Браневський повіт","Бранёвский повят","0,001249694"
"Браниця","Браница","5,96E-07"
"Браніште","Браниште","0,0128035293"
"Браніштя","Браништя","0,3578769578"
"Бранкованове","Бранкованово","0,0002206627"
"Бранное Поле","Бранное Поле","0,0001217176"
"Бранів","Бранов","5,48E-05"
"Бранівська сільська рада","Брановский сельский совет","0,0589254707"
"Бране Поле","Браное Поле","0,0045429381"
"Бранцівка","Бранцовка","3,81E-06"
"Брани","Браны","4,29E-06"
"Браслав","Браслав","4,53E-06"
"Браславський район","Браславский район","0,0001007347"
"Браспар","Браспар","1,19E-06"
"Браставецу","Браставецу","1,79E-05"
"Братанівка","Братановка","3,46E-06"
"Братениця","Братеница","3,58E-06"
"Братерське","Братерское","0,0001729854"
"Братеш","Братеш","0,0018244915"
"Братешки","Братешки","5,66E-05"
"Братешу-Векі","Братешу-Веки","0,0146844358"
"Братешул","Братешул","2,78E-05"
"Братею","Братею","0,0033045671"
"Братівоєшть","Бративоешть","0,0254919439"
"Братілову","Братилову","0,0428949059"
"Братислава","Братислава","5,61E-05"
"Братиславська","Братиславская","1,29E-05"
"Братія","Братия",0
"Братія-дін-Вале","Братия-дин-Вале","0,1099465345"
"Братія-дін-Дял","Братия-дин-Дял","0,0346956174"
"Братка","Братка","4,77E-07"
"Братковичі","Братковичи","2,62E-05"
"Братковицька сільська рада","Братковичский сельский совет","0,3942108353"
"Братківска велика","Братковская велика","0,001864283"
"Братківська мала","Братковская мала","0,1226083601"
"Братківський","Братковский","3,93E-06"
"Братківцівська сільська рада","Братковский сельский совет","7,12E-05"
"Браткову","Браткову","0,0017708824"
"Братківці","Братковцы","8,34E-07"
"Братова","Братова","8,34E-07"
"Братовешть","Братовешть","0,0159545057"
"Братовоєшть","Братовоешть","0,0046614469"
"Братолів","Братолов","8,82E-06"
"Братолюбівка","Братолюбовка","0,0002852489"
"Братолюбовка","Братолюбовка","2,50E-06"
"Братськ","Братск","2,94E-05"
"Братська могила","Братская могила","0,0029896836"
"братская могила","братская могила","0,0023420884"
"Братська могила російських воїнів","Братская могила российских воинов","0,0538987936"
"Братський Посад","Братский Посад","0,0001883677"
"Братський район","Братский район","6,44E-06"
"Братсько-Семенівка","Братско-Семеновка","0,001835705"
"Братське","Братское","2,65E-05"
"Братское","Братское","3,34E-06"
"Братское кладбище","Братское кладбище","4,08E-05"
"Братське кладовище","Братское кладбище","2,86E-05"
"Братське озеро","Братское озеро","7,84E-05"
"Братское сельское поселение","Братское сельское поселение","0,0315951421"
"Брати","Браты","2,38E-06"
"Братишів","Братышев","0,0004660368"
"Брахівка","Браховка","1,90E-05"
"Брацлав","Брацлав","8,34E-07"
"Брачківка","Брачковка","6,20E-06"
"Брашка","Брашка","1,08E-05"
"Брашов","Брашов","1,55E-05"
"Бира","Брая","0,147357341"
"Бреаль","Бреаль","0,0010867382"
"Бреб","Бреб","0,0006795111"
"Бребеней","Бребеней","0,0032854868"
"Бребенескул","Бребенескул","6,81E-05"
"Бребенескул озеро","Бребенескул озеро","0,0022854905"
"Бребень","Бребень","0,0065266341"
"Бребі","Бреби","0,0003454886"
"Бребіна","Бребина","4,77E-07"
"Бребоя","Бребоя","3,22E-06"
"Бребу","Бребу","6,04E-05"
"Бребу-Меджієшеск","Бребу-Меджиешеск","0,0016348418"
"Бребу-Минестірей","Бребу-Минестирей","0,0579214569"
"Бребу-Ноу","Бребу-Ноу","0,0170996599"
"Бреван","Бреван","0,000145565"
"Бревіль","Бревиль","0,0005291014"
"Брегеряса","Брегеряса","1,60E-05"
"Бреґова Гора","Бреговая Гора","0,7636613998"
"Бреда","Бреда","6,65E-05"
"Бредень","Бредень","0,005302514"
"Бредет","Бредет","0,0037682515"
"Бредету","Бредету","1,79E-06"
"Бредецел","Бредецел","7,95E-05"
"Бредецелу","Бредецелу","0,8121226257"
"Бредечешть","Бредечешти","0,3614397738"
"Бредештій-Бетринь","Бредештий-Бетринь","0,0024053842"
"Бредешть","Бредешть","0,0828804821"
"Бредихине","Бредихино","3,93E-06"
"Бредічень","Бредичень","0,1397943834"
"Бредічешть","Бредичешти","0,0023942854"
"Бредішор","Бредишор","0,0160305868"
"Бредішору-де-Жос","Бредишору-де-Жос","0,0875993027"
"Бредулец","Бредулец","1,43E-06"
"Бредуц","Бредуц","8,34E-06"
"Бредяна","Бредяна","5,45E-05"
"Бредянка","Бредянка","7,15E-05"
"Бредяну","Бредяну","0,0001162324"
"Бреєшть","Бреешти","0,001089249"
"Брезешть","Брезешть","0,0047117706"
"Брезніца-Мотру","Брезница-Мотру","0,0974400665"
"Брезніца-Окол","Брезница-Окол","0,0032430607"
"Брезнічоара","Брезничеара","0,154458717"
"Брезоая","Брезоая","5,94E-05"
"Брезоєвиця","Брезоевица","1,26E-05"
"Брезой","Брезой","0,0289538982"
"Брезон","Брезон","0,0002813113"
"Бреїлень","Бреилень","0,2101094596"
"Брей-Барре","Брей-Барре","0,0009773852"
"Брейшору","Брейшору","0,0563375"
"Бректувіль","Бректувиль","0,0777811589"
"Брем-сюр-Мер","Брем-сюр-Мер","0,0063739562"
"Бремен","Бремен","0,000646024"
"Бренвіль","Бренвилл","0,5908063657"
"Брендон","Брендон","6,20E-06"
"Бренешть","Бренешты","0,7742763162"
"Бренішка","Бренишка","0,0026985518"
"Бреніштарі","Бреништари","0,0109910588"
"Брескул","Брескул","1,76E-05"
"Брессюїр","Брессюир","4,09E-05"
"Брест","Брест","9,05E-05"
"Брест-1","Брест-1","4,77E-07"
"Брест-2","Брест-2","3,09E-05"
"Брест-3","Брест-3","4,69E-05"
"Брест-4","Брест-4","5,72E-06"
"Брест-5","Брест-5","0,0002910914"
"Брестелнік","Брестелник","0,0004650752"
"Брестів","Брестов","1,07E-06"
"Брестовец","Брестовец","7,14E-05"
"Берестейська область","Брестская область","0,1359081877"
"Берестейський район","Брестский район","0,2023574947"
"Бретань","Бретань","0,0056166579"
"Бретелін","Бретелин","2,75E-05"
"Бретено","Бретено","4,14E-05"
"Бретень","Бретень","0,004730477"
"Бретеньєр","Бретеньер","0,0068242188"
"Бретешанка","Бретешанка","0,0009318695"
"Бретешть","Бретешти","0,1128249013"
"Бретештій-де-Жос","Бретештий-де-Жос","0,0193470814"
"Бретіла","Бретила","6,68E-06"
"Бретілешть","Бретилешти","0,0529335738"
"Бретіньоль-сюр-Мер","Бретиньоль-сюр-Мер","0,704745422"
"Бретулень","Бретулень","0,5809975005"
"Бретуя","Бретуя","0,0001119437"
"Бретя","Бретя","0,0010247175"
"Бретя-Мурешане","Бретя-Мурешаное","0,0068451563"
"Бретя-Ромине","Бретя-Ромино","0,0235191059"
"Бретя-Стреюлуй","Бретя-Стреюлуй","0,0025416798"
"Бретяска","Бретяска","1,51E-05"
"Бреусівка","Бреусовка","0,001205238"
"Бреусівська сільська рада","Бреусовский сельский совет","0,1125264649"
"Брехешоая","Брехешоая","0,001587754"
"Брехешешть","Брехэшешти","0,0932023051"
"Бреца","Бреца","0,0016745367"
"Бреч","Бречь","2,43E-05"
"Брешеу","Брешеу","0,0015751514"
"Брешеуць","Брешеуц","0,0109518009"
"Брешія","Брешия","0,0001136099"
"Бржецлав","Бржецлав","0,0146344537"
"Брі","Бри","0,0003185566"
"Брі-сюр-Марн","Бри-сюр-Марн","0,0001799015"
"Бріа","Бриа","9,72E-05"
"Бріар","Бриар","2,17E-05"
"Бригада","Бригада","0,3863605562"
"Бригада №2","Бригада №2","7,98E-05"
"Бригада №3","Бригада №3","0,0014647284"
"Бригадирівка","Бригадировка","0,0072286838"
"Бригадний","Бригадный","0,6280372739"
"Бригантина","Бригантина","0,0004885167"
"Бригидівка","Бригидовка","0,0001429371"
"Бригинці","Бригинцы","0,0002014838"
"Бригляса","Бригляса","0,0098077638"
"Бріджпорт","Бриджпорт","4,18E-05"
"Бридуни","Бридуны","7,75E-06"
"Бріє","Брие","0,005830093"
"Брієнн-ле-Шато","Бриен-ле-Шато","0,0097760178"
"Брієнн-сюр-Ен","Бриен-сюр-Эн","0,0436368621"
"Брызгальный бассейн","Бризгальный бассейн","0,0606540607"
"Бризнік","Бризник","0,0026384266"
"Бриквіль-ла-Блуетт","Бриквиль-ла-ла-Блуэтт","0,1857235455"
"Брикебек","Брикебек","0,0016946798"
"Брикебоск","Брикебоск","0,0040043169"
"Брилівка","Брилевка","0,0003549999"
"Брілле","Брилле","0,2418484917"
"Брілліант","Бриллиант","0,1781393313"
"Бриндуша","Бриндуша","0,5604737997"
"Бринзарі","Бринзари","0,0069573464"
"Бринзень","Бринзень","0,0006069492"
"Бринковенешть","Бринковенешти","0,940262482"
"Бринковянка","Бринковянка","0,1535316882"
"Бринковяну","Бринковяну","0,4284717704"
"Бринівка","Бриновка","0,0133714629"
"Бринчень","Бринчень","0,0003059094"
"Брісбен","Брисбен","0,0001134926"
"Брискус","Брискус","0,0060626428"
"Бриссарт","Бриссарт","0,0079317195"
"Бристоль","Бристоль","0,0003753277"
"Бритавка","Бритавка","9,07E-05"
"Бритай","Бритай","0,0360612126"
"Британська антарктична територія","Британская антарктическая территория","0,0322517872"
"Британська Колумбія","Британская Колумбия","0,0075104743"
"Британська територія в Індійському океані","Британская Территория в Индийском Океани","0,5268133977"
"Британські Віргінські острови","Британские Виргинские острова","0,0210570537"
"Британський квартал","Британский квартал","5,67E-05"
"Бритнарова","Бритнарова","0,0011435041"
"Бритівка","Бритовка","0,0071683601"
"Бритівська сільська рада","Бритовский сельский совет","0,0006318276"
"Бріхень","Брихень","0,0093535558"
"Бріцкань","Брицканы","0,0510703104"
"Брицьке","Брицкое","1,61E-05"
"Бричанський район","Бричанский район","6,46E-05"
"Бричка","Бричка","0,0047296225"
"Брічкий","Бричкий","0,5936024386"
"Бричків Потік","Бричков Поток","0,0013052516"
"Бричківка","Бричковка","0,0023260298"
"Бричник","Бричник","4,53E-06"
"Брище","Брище","6,46E-05"
"Брно","Брно","9,78E-06"
"Броварки","Броварки","9,54E-07"
"Броварківська сільська рада","Броварковский сельский совет","0,000352361"
"Броварський район","Броварской район","2,24E-05"
"Броварський РЕС","Броварской РЭС","0,3620895727"
"Броварі","Бровары","0,2477137148"
"Бровари","Бровары","7,51E-06"
"Бровахи","Бровахи","8,34E-06"
"Бровки","Бровки","8,82E-06"
"Бровки Другі","Бровки Вторые","0,0094581675"
"Бровки Перші","Бровки Первые","0,0026803426"
"Бровкове","Бровково","0,0023610991"
"Брід","Брод","0,5959952125"
"брод","брод","0,0004275907"
"Брод","Брод","4,73E-05"
"Брод через реку Орловка.","Брод через реку Орловка","0,1006879797"
"Бродець","Бродец","2,98E-06"
"Бродецьке","Бродецкое","0,0051215924"
"Бродіна","Бродина","1,79E-06"
"Бродіна-де-Жос","Бродина-де-Жос","0,0079339866"
"Брідки","Бродки","1,42E-05"
"Бродки","Бродки","2,38E-07"
"Бродківська сільська рада","Бродковский сельский совет","0,0002318698"
"Бродник","Бродник","1,19E-06"
"Бродниця","Бродница","3,58E-07"
"Бродницький повіт","Бродницкий повят","2,92E-05"
"Бродів","Бродов","1,43E-06"
"Бродівське сміттєзвалище","Бродовская свалка","0,6987638304"
"Бродівський район","Бродовский район","2,80E-05"
"Бродівське","Бродовское","7,75E-06"
"Брідок","Бродок","3,17E-05"
"Бродок","Бродок","8,23E-06"
"бродок","бродок","3,22E-06"
"Бродская","Бродская","1,91E-05"
"Бродщина","Бродщина","0,0004703316"
"Броди","Броды","3,58E-07"
"Бродятине","Бродятино","8,34E-07"
"Брожки","Брожки","1,19E-07"
"Брокбізнесбанк","Брокбизнесбанк","0,0015189142"
"Броквіль","Броквилл","0,0002229343"
"Брокен-Гілл","Брокен-Хилл","0,0713375287"
"Бронг-Ахафо","Бронг-Ахафо","1,97E-05"
"Бронгалівка","Бронгалевка","0,0003044471"
"Бронівка","Броневка","0,0712941666"
"Броневой мыс","Броневой мыс","0,430633283"
"Бронець","Бронець","0,0001849107"
"Броники","Броники","3,58E-07"
"Брониця","Броница","3,93E-05"
"Броницька Гута","Броницкая Гута","1,70E-05"
"Броницький ліс","Броницкий лес","2,75E-05"
"Броницька сільська рада","Броницкий сельский совет","0,0001047863"
"Броницький Яр","Броницкий Яр","0,0002048151"
"Броничари","Броничары","8,62E-05"
"Бронники","Бронники","7,63E-06"
"Бронниця","Бронница","8,34E-07"
"Бронницьке сміттєзвалище","Бронницкая свалка","0,0090245967"
"Бронне","Бронное","0,0001152788"
"Бронці","Бронцы","3,84E-05"
"Бронька","Бронька","6,10E-05"
"Броня","Броня","3,70E-06"
"Броон","Броон","0,0085340101"
"Броска","Броска","2,15E-06"
"Броскошешть","Броскошешти","0,5144556166"
"Бротуна","Бротуна","2,62E-06"
"Брохвичі","Брохвичи","2,50E-06"
"Броцени","Броцены","1,79E-06"
"Брошенный молокозавод","Брошенный 9олокозавод","0,4811108895"
"Брошнів","Брошнев","4,39E-05"
"Брошнів-Осада","Брошнев-Осада","0,0001403175"
"Брошнівський ліцей","Брошневский лицей","0,035403398"
"Броштень","Броштени","0,0012861476"
"Броштеній-де-Сус","Броштений-де-Сус","0,0712545654"
"Броштянка","Броштянка","0,0001027637"
"Броштяни","Броштяны","2,05E-05"
"БРСМ-Нафта","БРСМ-Нефть","0,0055928728"
"Бруа","Бруа","4,53E-06"
"Брузнік","Брузник","0,0040299864"
"Бруклін-Київ Порт","Бруклин-Киев Порт","0,0008721542"
"Бруксайд","Бруксайд","2,38E-06"
"Брум","Брум","0,0001367387"
"Бруней","Бруней","0,0007375134"
"Брунетівка","Брунетовка","1,94E-05"
"Брунівка","Бруновка","0,001642084"
"Брусенка","Брусенка","0,0003549167"
"Брусенки","Брусенки","5,48E-05"
"Брусилів","Брусилов","3,93E-06"
"Брусилівський район","Брусиловский район","0,0138429761"
"Брусин","Брусин","0,0002045837"
"Бруски","Бруски","4,65E-06"
"Брускинське","Брускинское","8,34E-06"
"Бруслаки","Бруслаки","2,59E-05"
"Бруслинів","Бруслинов","2,19E-05"
"Бруслинівка","Бруслиновка","4,24E-05"
"Брусниця","Брусница","0,0589448661"
"Брусничка","Брусничка","0,0002596105"
"Брусівка","Брусовка","0,000206489"
"Брусове","Брусово","0,0001423453"
"Брусок","Брусок","1,23E-05"
"Брустурі","Брустури","0,0013689158"
"Брустурка","Брустурка","1,11E-05"
"Брустуроаса","Брустуроаса","0,0142911287"
"Брустурів","Брустуров","0,0010724303"
"Брустурянка","Брустурянка","2,40E-05"
"Бруховиця","Бруховица","4,05E-06"
"Бруховичі","Бруховичи","1,55E-06"
"Бруендон","Бруэндон","0,002038721"
"БРЦ","БРЦ","0,1259144186"
"Брчко","Брчко","0,003971554"
"Бриглез","Брыглез","0,0349639674"
"Бридня","Брыдня","0,0009057138"
"Бриків","Брыков","0,0064626471"
"Брикуля","Брыкуля","4,17E-06"
"Брикун","Брыкун","0,0052865995"
"Бринзи","Брынзы","0,0010383312"
"Бринковень","Брынковень","0,145783782"
"Бринці-Загірні","Брынци-Загорные","0,0751592292"
"Бринці-Церковні","Брынци-Церковные","0,0074890752"
"Бринь","Брынь","0,0005669406"
"Брищі","Брыщи","0,065864116"
"Бредфорд","Брэдфорд","0,0536788293"
"Бретешань","Брэтешани","0,8243949607"
"Бретулешть","Брэтулешти","0,5846147461"
"Брехуєшть","Брэхуешти","0,6365808678"
"Брешвікерсайм","Брэшвикерсайм","0,0691142514"
"Брюж-Капбіс-Міфажет","Брюж-Капбис-Мифажет","0,0041411096"
"Брюловецький","Брюловецкий","5,89E-05"
"Брюмат","Брюмат","9,54E-07"
"Брюньяк","Брюньяк","1,13E-05"
"Брюссель","Брюссель","4,59E-05"
"Брюховицьке кладовище","Брюховицкое кладбище","0,0001831141"
"Брюховичі","Брюховичи","2,38E-07"
"Брюховицький ліс","Брюховичский лес","0,0001603436"
"Брюховицька сільська рада","Брюховичский сельский совет","0,6391962865"
"Брюшвіль","Брюшвиль","0,2909819782"
"Брюшків","Брюшков","1,31E-05"
"Бряза","Бряза","0,0006515214"
"Бряза-де-Жос","Бряза-де-Жос","0,0160225075"
"Бряза-де-Сус","Бряза-де-Сус","0,0028231766"
"Брязова","Брязовая","0,0004640668"
"Брязу","Брязу","0,0006784525"
"Брянка","Брянка","4,40E-05"
"Брянківська міська рада","Брянковский городской совет","0,0926744891"
"Брянськ","Брянск","2,86E-06"
"Брянська область","Брянская область","0,0002050598"
"Брянське","Брянское","0,0002374334"
"Бряста","Бряста","0,0002354057"
"БСМП","БСМП","0,0478257036"
"БТР-С","БТР-С","0,0038334089"
"БУ-45","БУ-45","0,1843053437"
"Буа-Гільбер","Буа-Гильбер","0,0008751888"
"Буа-д'Арсі","Буа-д’Арси","0,1557237208"
"Буа-де-Сене","Буа-де-Сене","0,0003474014"
"Буа-Еру","Буа-Эру","0,0014104449"
"Буар","Буар","2,31E-05"
"Буароже","Буароже","0,1867915672"
"Буассе","Буассе","3,16E-05"
"Буассей","Буассей","0,0028234611"
"Буассі-Сен-Леже","Буасси-Сен-Леже","0,0124390201"
"Бхубанешвар","Бубанешвар","0,2526691064"
"Бубенська","Бубенская","7,75E-06"
"Бубереве","Буберево","0,0072541237"
"Бубешть","Бубешти","0,0093570361"
"Бублик","Бублик","2,63E-05"
"Бубликове","Бубликово","2,26E-06"
"Бубнище","Бубнище",0
"Бубнів","Бубнов","2,79E-05"
"Бубнівка","Бубновка","0,0003046856"
"Бубнове Перше","Бубново Первое","0,0019071697"
"Бубнівська Слобідка","Бубновская Слободка","0,0059344336"
"Бубнівська сільська рада","Бубновский сельский совет","0,0022066503"
"Бубнівці","Бубновцы","0,0027725305"
"Бубнівщина","Бубновщина","0,000886057"
"Бубни","Бубны","5,25E-06"
"Бувзамок","Бувзамок","3,49E-05"
"Буг","Буг","4,41E-06"
"Бугаївка","Бугаёвка","0,0075835106"
"Бугаз","Бугаз","1,45E-05"
"Бугаї","Бугаи","8,58E-06"
"Бугаї Другі","Бугаи Вторые","0,0444234368"
"Бугаївська сільська рада","Бугаивский сельский совет","0,2024507585"
"Бугай","Бугай","0,0008263046"
"Бугаків","Бугаков","1,19E-06"
"Бугарбе","Бугарбе","3,58E-07"
"Бугас","Бугас","1,11E-05"
"Бугаська сільська рада","Бугасский сельский совет","0,0031194933"
"Бугенвіль","Бугенвиль","0,0148051502"
"Бугене","Бугене","0,859072746"
"Буглаї","Буглаи","3,58E-06"
"Буглаки","Буглаки","5,96E-07"
"Буглів","Буглов","5,36E-06"
"Бугів ліс","Бугов лес","0,0030397729"
"Бугове","Буговое","0,0008608227"
"Бугор","Бугор","3,96E-05"
"Бугорок","Бугорок","2,03E-06"
"Бугрімової майдан","Бугримовой площадь","0,0081181673"
"Бугрин","Бугрин","8,34E-07"
"Бугринівка","Бугриновка","0,0001038365"
"Бугрісте","Бугристое","4,53E-06"
"Бугруватка","Бугроватка","2,29E-05"
"Бугрувате","Бугроватое","8,70E-06"
"Бугри","Бугры","4,64E-05"
"Бузький лиман","Бугский лиман","0,002352707"
"Бугя-де-Жос","Бугя-де-Жос","0,008536133"
"Бугя-де-Сус","Бугя-де-Сус","0,002058546"
"Буд-Люкс","Буд-Люкс","0,0024858907"
"Буда","Буда","1,19E-07"
"Буда Варовичі","Буда Варовичи","0,0104030791"
"Буда Вовчківська","Буда Волчковская","0,0001050255"
"Буда-Бабинецька","Буда-Бабинецкая","6,20E-06"
"Будо-Бобриця","Буда-Бобрица","0,6642020345"
"Буда-Бровахівська","Буда-Броваховская","0,0018572747"
"Буда-Вороб’ївська","Буда-Воробьёвская","0,0012613308"
"Буда-Голубієвичі","Буда-Голубиевичи","0,0004925712"
"Буда-Горобіївська","Буда-Горобиевская","0,0011962697"
"Буда-Кошельово","Буда-Кошелёво","0,000121362"
"Буда-Кошельовський район","Буда-Кошелёвский район","0,0003983911"
"Буда-Кречунешть","Буда-Кречунешть","0,0752756527"
"Буда-Макіївка","Буда-Макеевка","0,0003136652"
"Буда-Орловецька","Буда-Орловецкая","0,0047849897"
"Буда-Полідарівська","Буда-Полидаровская","0,0152127497"
"Буда-Радинська","Буда-Радинская","0,0001715513"
"Будаївці","Будаевцы","0,0002522189"
"Будацький лиман (Шаболат)","Будакский лиман","0,002721739"
"Будаку-де-Жос","Будаку-де-Жос","0,0058540353"
"Будаку-де-Сус","Будаку-де-Сус","7,87E-06"
"Буданів","Буданов","4,77E-07"
"Будапешт","Будапешт","0,0001131333"
"Бударки","Бударки","2,38E-07"
"Будбаза","Будбаза","0,0085376372"
"Будва","Будва","1,18E-05"
"Будвіль","Будвиль","0,0077415933"
"Будеєшть","Будеешти","0,1928065444"
"Будеї","Будеи","9,69E-05"
"Будей","Будей","0,0102948509"
"Буделе","Буделе","0,0004702029"
"Буденець","Буденец","0,0048143799"
"Будень","Будень","3,70E-06"
"Будераж","Будераж","1,87E-05"
"Будешть-Финаце","Будешти-Финаце","0,2551707116"
"Будешть","Будешть","0,1754247248"
"Буде","Будё","0,0409812709"
"Буденешть","Будёнешть","0,3772068001"
"Будёновка","Будённо","0,7284954104"
"Будьонівка","Будённовка","0,0250149199"
"Будьонівський район","Будённовский район","0,0054280872"
"Будьоновський ринок","Будённовский рынок","0,0079763167"
"Будьонного","Будённого","0,0001206429"
"Будьонного площа","Будённого площадь","0,0041477294"
"Буджак","Буджак","5,96E-06"
"Будзен","Будзен","0,0003810605"
"Будзин","Будзин","1,43E-06"
"Будівельне","Будивельное","0,0001545063"
"Будиголош","Будиголош","2,34E-05"
"Будієнь","Будиень","5,81E-05"
"Буділа","Будила","1,55E-06"
